timestamp,type,passagerId,busId,ligne,arret,montant,methodePaiement
1737532805063,PASSAGER_MONTE,P0063,B063,Ligne06,Universite,,
1737532805064,PASSAGER_MONTE,P0064,B064,Ligne06,Universite,,
1737532805065,PASSAGER_MONTE,P0065,B065,Ligne06,Universite,,
1737532805066,PASSAGER_MONTE,P0066,B066,Ligne06,Universite,,
1737532805067,PASSAGER_MONTE,P0067,B067,Ligne06,Universite,,
1737532805068,PASSAGER_MONTE,P0068,B068,Ligne06,Universite,,
1737532805069,PASSAGER_MONTE,P0069,B069,Ligne06,Universite,,
1737532805070,PASSAGER_MONTE,P0070,B0610,Ligne06,Universite,,
1737532805071,PASSAGER_MONTE,P0071,B061,Ligne06,Universite,,
1737532805072,PASSAGER_MONTE,P0072,B062,Ligne06,Universite,,
1737532805073,PASSAGER_MONTE,P0073,B063,Ligne06,Universite,,
1737532805074,PASSAGER_MONTE,P0074,B064,Ligne06,Universite,,
1737532805075,PASSAGER_MONTE,P0075,B065,Ligne06,Universite,,
1737532805076,PASSAGER_MONTE,P0076,B066,Ligne06,Universite,,
1737532805077,PASSAGER_MONTE,P0077,B067,Ligne06,Universite,,
1737532805078,PASSAGER_MONTE,P0078,B068,Ligne06,Universite,,
1737532805079,PASSAGER_MONTE,P0079,B069,Ligne06,Universite,,
1737532805080,PASSAGER_MONTE,P0080,B0610,Ligne06,Universite,,
1737532805081,PASSAGER_MONTE,P0081,B061,Ligne06,Universite,,
1737532805082,PASSAGER_MONTE,P0082,B062,Ligne06,Universite,,
1737532805083,PASSAGER_MONTE,P0083,B063,Ligne06,Universite,,
1737532805084,PASSAGER_MONTE,P0084,B064,Ligne06,Universite,,
1737532805085,PASSAGER_MONTE,P0085,B065,Ligne06,Universite,,
1737532805086,PASSAGER_MONTE,P0086,B066,Ligne06,Universite,,
1737532805087,PASSAGER_MONTE,P0087,B067,Ligne06,Universite,,
1737532805088,PASSAGER_MONTE,P0088,B068,Ligne06,Universite,,
1737532805089,PASSAGER_MONTE,P0089,B069,Ligne06,Universite,,
1737532805090,PASSAGER_MONTE,P0090,B0610,Ligne06,Universite,,
1737532805091,PASSAGER_MONTE,P0091,B061,Ligne06,Universite,,
1737532805092,PASSAGER_MONTE,P0092,B062,Ligne06,Universite,,
1737532805093,PASSAGER_MONTE,P0093,B063,Ligne06,Universite,,
1737532805094,PASSAGER_MONTE,P0094,B064,Ligne06,Universite,,
1737532805095,PASSAGER_MONTE,P0095,B065,Ligne06,Universite,,
1737532805096,PASSAGER_MONTE,P0096,B066,Ligne06,Universite,,
1737532805097,PASSAGER_MONTE,P0097,B067,Ligne06,Universite,,
1737532805098,PASSAGER_MONTE,P0098,B068,Ligne06,Universite,,
1737532805099,PASSAGER_MONTE,P0099,B069,Ligne06,Universite,,
1737532805100,PASSAGER_MONTE,P0100,B0610,Ligne06,Universite,,
1737532805101,PASSAGER_MONTE,P0101,B061,Ligne06,Universite,,
1737532805102,PASSAGER_MONTE,P0102,B062,Ligne06,Universite,,
1737532805103,PASSAGER_MONTE,P0103,B063,Ligne06,Universite,,
1737532805104,PASSAGER_MONTE,P0104,B064,Ligne06,Universite,,
1737532805105,PASSAGER_MONTE,P0105,B065,Ligne06,Universite,,
1737532805106,PASSAGER_MONTE,P0106,B066,Ligne06,Universite,,
1737532805107,PASSAGER_MONTE,P0107,B067,Ligne06,Universite,,
1737532805108,PASSAGER_MONTE,P0108,B068,Ligne06,Universite,,
1737532805109,PASSAGER_MONTE,P0109,B069,Ligne06,Universite,,
1737532805110,PASSAGER_MONTE,P0110,B0610,Ligne06,Universite,,
1737532805111,PASSAGER_MONTE,P0111,B061,Ligne06,Universite,,
1737532805112,PASSAGER_MONTE,P0112,B062,Ligne06,Universite,,
1737532805113,PASSAGER_MONTE,P0113,B063,Ligne06,Universite,,
1737532805114,PASSAGER_MONTE,P0114,B064,Ligne06,Universite,,
1737532805115,PASSAGER_MONTE,P0115,B065,Ligne06,Universite,,
1737532805116,PASSAGER_MONTE,P0116,B066,Ligne06,Universite,,
1737532805117,PASSAGER_MONTE,P0117,B067,Ligne06,Universite,,
1737532805118,PASSAGER_MONTE,P0118,B068,Ligne06,Universite,,
1737532805119,PASSAGER_MONTE,P0119,B069,Ligne06,Universite,,
1737532805120,PASSAGER_MONTE,P0120,B0610,Ligne06,Universite,,
1737532805121,PASSAGER_MONTE,P0121,B061,Ligne06,Universite,,
1737532805122,PASSAGER_MONTE,P0122,B062,Ligne06,Universite,,
1737532805123,PASSAGER_MONTE,P0123,B063,Ligne06,Universite,,
1737532805124,PASSAGER_MONTE,P0124,B064,Ligne06,Universite,,
1737532805125,PASSAGER_MONTE,P0125,B065,Ligne06,Universite,,
1737532805126,PASSAGER_MONTE,P0126,B066,Ligne06,Universite,,
1737532805127,PASSAGER_MONTE,P0127,B067,Ligne06,Universite,,
1737532805128,PASSAGER_MONTE,P0128,B068,Ligne06,Universite,,
1737532805129,PASSAGER_MONTE,P0129,B069,Ligne06,Universite,,
1737532805130,PASSAGER_MONTE,P0130,B0610,Ligne06,Universite,,
1737532805131,PASSAGER_MONTE,P0131,B061,Ligne06,Universite,,
1737532805132,PASSAGER_MONTE,P0132,B062,Ligne06,Universite,,
1737532805133,PASSAGER_MONTE,P0133,B063,Ligne06,Universite,,
1737532805134,PASSAGER_MONTE,P0134,B064,Ligne06,Universite,,
1737532805135,PASSAGER_MONTE,P0135,B065,Ligne06,Universite,,
1737532805136,PASSAGER_MONTE,P0136,B066,Ligne06,Universite,,
1737532805137,PASSAGER_MONTE,P0137,B067,Ligne06,Universite,,
1737532805138,PASSAGER_MONTE,P0138,B068,Ligne06,Universite,,
1737532805139,PASSAGER_MONTE,P0139,B069,Ligne06,Universite,,
1737532805140,PASSAGER_MONTE,P0140,B0610,Ligne06,Universite,,
1737532805141,PASSAGER_MONTE,P0141,B061,Ligne06,Universite,,
1737532805142,PASSAGER_MONTE,P0142,B062,Ligne06,Universite,,
1737532805143,PASSAGER_MONTE,P0143,B063,Ligne06,Universite,,
1737532805144,PASSAGER_MONTE,P0144,B064,Ligne06,Universite,,
1737532805145,PASSAGER_MONTE,P0145,B065,Ligne06,Universite,,
1737532805146,PASSAGER_MONTE,P0146,B066,Ligne06,Universite,,
1737532805147,PASSAGER_MONTE,P0147,B067,Ligne06,Universite,,
1737532805148,PASSAGER_MONTE,P0148,B068,Ligne06,Universite,,
1737532805149,PASSAGER_MONTE,P0149,B069,Ligne06,Universite,,
1737532805150,PASSAGER_MONTE,P0150,B0610,Ligne06,Universite,,
1737532805151,PASSAGER_MONTE,P0151,B061,Ligne06,Universite,,
1737532805152,PASSAGER_MONTE,P0152,B062,Ligne06,Universite,,
1737532805153,PASSAGER_MONTE,P0153,B063,Ligne06,Universite,,
1737532805154,PASSAGER_MONTE,P0154,B064,Ligne06,Universite,,
1737532805155,PASSAGER_MONTE,P0155,B065,Ligne06,Universite,,
1737532805156,PASSAGER_MONTE,P0156,B066,Ligne06,Universite,,
1737532805157,PASSAGER_MONTE,P0157,B067,Ligne06,Universite,,
1737532805158,PASSAGER_MONTE,P0158,B068,Ligne06,Universite,,
1737532805159,PASSAGER_MONTE,P0159,B069,Ligne06,Universite,,
1737532805160,PASSAGER_MONTE,P0160,B0610,Ligne06,Universite,,
1737532805161,PASSAGER_MONTE,P0161,B061,Ligne06,Universite,,
1737532805162,PASSAGER_MONTE,P0162,B062,Ligne06,Universite,,
1737532805163,PASSAGER_MONTE,P0163,B063,Ligne06,Universite,,
1737532805164,PASSAGER_MONTE,P0164,B064,Ligne06,Universite,,
1737532805165,PASSAGER_MONTE,P0165,B065,Ligne06,Universite,,
1737532805166,PASSAGER_MONTE,P0166,B066,Ligne06,Universite,,
1737532805167,PASSAGER_MONTE,P0167,B067,Ligne06,Universite,,
1737532805168,PASSAGER_MONTE,P0168,B068,Ligne06,Universite,,
1737532805169,PASSAGER_MONTE,P0169,B069,Ligne06,Universite,,
1737532805170,PASSAGER_MONTE,P0170,B0610,Ligne06,Universite,,
1737532805171,PASSAGER_MONTE,P0171,B061,Ligne06,Universite,,
1737532805172,PASSAGER_MONTE,P0172,B062,Ligne06,Universite,,
1737532805173,PASSAGER_MONTE,P0173,B063,Ligne06,Universite,,
1737532805174,PASSAGER_MONTE,P0174,B064,Ligne06,Universite,,
1737532805175,PASSAGER_MONTE,P0175,B065,Ligne06,Universite,,
1737532805176,PASSAGER_MONTE,P0176,B066,Ligne06,Universite,,
1737532805177,PASSAGER_MONTE,P0177,B067,Ligne06,Universite,,
1737532805178,PASSAGER_MONTE,P0178,B068,Ligne06,Universite,,
1737532805179,PASSAGER_MONTE,P0179,B069,Ligne06,Universite,,
1737532805180,PASSAGER_MONTE,P0180,B0610,Ligne06,Universite,,
1737532805181,PASSAGER_MONTE,P0181,B061,Ligne06,Universite,,
1737532805182,PASSAGER_MONTE,P0182,B062,Ligne06,Universite,,
1737532805183,PASSAGER_MONTE,P0183,B063,Ligne06,Universite,,
1737532805184,PASSAGER_MONTE,P0184,B064,Ligne06,Universite,,
1737532805185,PASSAGER_MONTE,P0185,B065,Ligne06,Universite,,
1737532805186,PASSAGER_MONTE,P0186,B066,Ligne06,Universite,,
1737532805187,PASSAGER_MONTE,P0187,B067,Ligne06,Universite,,
1737532805188,PASSAGER_MONTE,P0188,B068,Ligne06,Universite,,
1737532805189,PASSAGER_MONTE,P0189,B069,Ligne06,Universite,,
1737532805190,PASSAGER_MONTE,P0190,B0610,Ligne06,Universite,,
1737532805191,PASSAGER_MONTE,P0191,B061,Ligne06,Universite,,
1737532805192,PASSAGER_MONTE,P0192,B062,Ligne06,Universite,,
1737532805193,PASSAGER_MONTE,P0193,B063,Ligne06,Universite,,
1737532805194,PASSAGER_MONTE,P0194,B064,Ligne06,Universite,,
1737532805195,PASSAGER_MONTE,P0195,B065,Ligne06,Universite,,
1737532805196,PASSAGER_MONTE,P0196,B066,Ligne06,Universite,,
1737532805197,PASSAGER_MONTE,P0197,B067,Ligne06,Universite,,
1737532805198,PASSAGER_MONTE,P0198,B068,Ligne06,Universite,,
1737532805199,PASSAGER_MONTE,P0199,B069,Ligne06,Universite,,
1737532805200,PASSAGER_MONTE,P0200,B0610,Ligne06,Universite,,
1737532810001,PASSAGER_DESCEND,P0001,B061,Ligne06,Centre-ville,,
1737532810002,PASSAGER_DESCEND,P0002,B062,Ligne06,Centre-ville,,
1737532810003,PASSAGER_DESCEND,P0003,B063,Ligne06,Centre-ville,,
1737532810004,PASSAGER_DESCEND,P0004,B064,Ligne06,Centre-ville,,
1737532810005,PASSAGER_DESCEND,P0005,B065,Ligne06,Centre-ville,,
1737532810006,PASSAGER_DESCEND,P0006,B066,Ligne06,Centre-ville,,
1737532810007,PASSAGER_DESCEND,P0007,B067,Ligne06,Centre-ville,,
1737532810008,PASSAGER_DESCEND,P0008,B068,Ligne06,Centre-ville,,
1737532810009,PASSAGER_DESCEND,P0009,B069,Ligne06,Centre-ville,,
1737532810010,PASSAGER_DESCEND,P0010,B0610,Ligne06,Centre-ville,,
1737532810011,PASSAGER_DESCEND,P0011,B061,Ligne06,Centre-ville,,
1737532810012,PASSAGER_DESCEND,P0012,B062,Ligne06,Centre-ville,,
1737532810013,PASSAGER_DESCEND,P0013,B063,Ligne06,Centre-ville,,
1737532810014,PASSAGER_DESCEND,P0014,B064,Ligne06,Centre-ville,,
1737532810015,PASSAGER_DESCEND,P0015,B065,Ligne06,Centre-ville,,
1737532810016,PASSAGER_DESCEND,P0016,B066,Ligne06,Centre-ville,,
1737532810017,PASSAGER_DESCEND,P0017,B067,Ligne06,Centre-ville,,
1737532810018,PASSAGER_DESCEND,P0018,B068,Ligne06,Centre-ville,,
1737532810019,PASSAGER_DESCEND,P0019,B069,Ligne06,Centre-ville,,
1737532810020,PASSAGER_DESCEND,P0020,B0610,Ligne06,Centre-ville,,
1737532810021,PASSAGER_DESCEND,P0021,B061,Ligne06,Centre-ville,,
1737532810022,PASSAGER_DESCEND,P0022,B062,Ligne06,Centre-ville,,
1737532810023,PASSAGER_DESCEND,P0023,B063,Ligne06,Centre-ville,,
1737532810024,PASSAGER_DESCEND,P0024,B064,Ligne06,Centre-ville,,
1737532810025,PASSAGER_DESCEND,P0025,B065,Ligne06,Centre-ville,,
1737532810026,PASSAGER_DESCEND,P0026,B066,Ligne06,Centre-ville,,
1737532810027,PASSAGER_DESCEND,P0027,B067,Ligne06,Centre-ville,,
1737532810028,PASSAGER_DESCEND,P0028,B068,Ligne06,Centre-ville,,
1737532810029,PASSAGER_DESCEND,P0029,B069,Ligne06,Centre-ville,,
1737532810030,PASSAGER_DESCEND,P0030,B0610,Ligne06,Centre-ville,,
1737532810031,PASSAGER_DESCEND,P0031,B061,Ligne06,Centre-ville,,
1737532810032,PASSAGER_DESCEND,P0032,B062,Ligne06,Centre-ville,,
1737532810033,PASSAGER_DESCEND,P0033,B063,Ligne06,Centre-ville,,
1737532810034,PASSAGER_DESCEND,P0034,B064,Ligne06,Centre-ville,,
1737532810035,PASSAGER_DESCEND,P0035,B065,Ligne06,Centre-ville,,
1737532810036,PASSAGER_DESCEND,P0036,B066,Ligne06,Centre-ville,,
1737532810037,PASSAGER_DESCEND,P0037,B067,Ligne06,Centre-ville,,
1737532810038,PASSAGER_DESCEND,P0038,B068,Ligne06,Centre-ville,,
1737532810039,PASSAGER_DESCEND,P0039,B069,Ligne06,Centre-ville,,
1737532810040,PASSAGER_DESCEND,P0040,B0610,Ligne06,Centre-ville,,
1737532810041,PASSAGER_DESCEND,P0041,B061,Ligne06,Centre-ville,,
1737532810042,PASSAGER_DESCEND,P0042,B062,Ligne06,Centre-ville,,
1737532810043,PASSAGER_DESCEND,P0043,B063,Ligne06,Centre-ville,,
1737532810044,PASSAGER_DESCEND,P0044,B064,Ligne06,Centre-ville,,
1737532810045,PASSAGER_DESCEND,P0045,B065,Ligne06,Centre-ville,,
1737532810046,PASSAGER_DESCEND,P0046,B066,Ligne06,Centre-ville,,
1737532810047,PASSAGER_DESCEND,P0047,B067,Ligne06,Centre-ville,,
1737532810048,PASSAGER_DESCEND,P0048,B068,Ligne06,Centre-ville,,
1737532810049,PASSAGER_DESCEND,P0049,B069,Ligne06,Centre-ville,,
1737532810050,PASSAGER_DESCEND,P0050,B0610,Ligne06,Centre-ville,,
1737532810051,PASSAGER_DESCEND,P0051,B061,Ligne06,Centre-ville,,
1737532810052,PASSAGER_DESCEND,P0052,B062,Ligne06,Centre-ville,,
1737532810053,PASSAGER_DESCEND,P0053,B063,Ligne06,Centre-ville,,
1737532810054,PASSAGER_DESCEND,P0054,B064,Ligne06,Centre-ville,,
1737532810055,PASSAGER_DESCEND,P0055,B065,Ligne06,Centre-ville,,
1737532810056,PASSAGER_DESCEND,P0056,B066,Ligne06,Centre-ville,,
1737532810057,PASSAGER_DESCEND,P0057,B067,Ligne06,Centre-ville,,
1737532810058,PASSAGER_DESCEND,P0058,B068,Ligne06,Centre-ville,,
1737532810059,PASSAGER_DESCEND,P0059,B069,Ligne06,Centre-ville,,
1737532810060,PASSAGER_DESCEND,P0060,B0610,Ligne06,Centre-ville,,
1737532810061,PASSAGER_DESCEND,P0061,B061,Ligne06,Centre-ville,,
1737532810062,PASSAGER_DESCEND,P0062,B062,Ligne06,Centre-ville,,
1737532810063,PASSAGER_DESCEND,P0063,B063,Ligne06,Centre-ville,,
1737532810064,PASSAGER_DESCEND,P0064,B064,Ligne06,Centre-ville,,
1737532810065,PASSAGER_DESCEND,P0065,B065,Ligne06,Centre-ville,,
1737532810066,PASSAGER_DESCEND,P0066,B066,Ligne06,Centre-ville,,
1737532810067,PASSAGER_DESCEND,P0067,B067,Ligne06,Centre-ville,,
1737532810068,PASSAGER_DESCEND,P0068,B068,Ligne06,Centre-ville,,
1737532810069,PASSAGER_DESCEND,P0069,B069,Ligne06,Centre-ville,,
1737532810070,PASSAGER_DESCEND,P0070,B0610,Ligne06,Centre-ville,,
1737532810071,PASSAGER_DESCEND,P0071,B061,Ligne06,Centre-ville,,
1737532810072,PASSAGER_DESCEND,P0072,B062,Ligne06,Centre-ville,,
1737532810073,PASSAGER_DESCEND,P0073,B063,Ligne06,Centre-ville,,
1737532810074,PASSAGER_DESCEND,P0074,B064,Ligne06,Centre-ville,,
1737532810075,PASSAGER_DESCEND,P0075,B065,Ligne06,Centre-ville,,
1737532810076,PASSAGER_DESCEND,P0076,B066,Ligne06,Centre-ville,,
1737532810077,PASSAGER_DESCEND,P0077,B067,Ligne06,Centre-ville,,
1737532810078,PASSAGER_DESCEND,P0078,B068,Ligne06,Centre-ville,,
1737532810079,PASSAGER_DESCEND,P0079,B069,Ligne06,Centre-ville,,
1737532810080,PASSAGER_DESCEND,P0080,B0610,Ligne06,Centre-ville,,
1737532810081,PASSAGER_DESCEND,P0081,B061,Ligne06,Centre-ville,,
1737532810082,PASSAGER_DESCEND,P0082,B062,Ligne06,Centre-ville,,
1737532810083,PASSAGER_DESCEND,P0083,B063,Ligne06,Centre-ville,,
1737532810084,PASSAGER_DESCEND,P0084,B064,Ligne06,Centre-ville,,
1737532810085,PASSAGER_DESCEND,P0085,B065,Ligne06,Centre-ville,,
1737532810086,PASSAGER_DESCEND,P0086,B066,Ligne06,Centre-ville,,
1737532810087,PASSAGER_DESCEND,P0087,B067,Ligne06,Centre-ville,,
1737532810088,PASSAGER_DESCEND,P0088,B068,Ligne06,Centre-ville,,
1737532810089,PASSAGER_DESCEND,P0089,B069,Ligne06,Centre-ville,,
1737532810090,PASSAGER_DESCEND,P0090,B0610,Ligne06,Centre-ville,,
1737532810091,PASSAGER_DESCEND,P0091,B061,Ligne06,Centre-ville,,
1737532810092,PASSAGER_DESCEND,P0092,B062,Ligne06,Centre-ville,,
1737532810093,PASSAGER_DESCEND,P0093,B063,Ligne06,Centre-ville,,
1737532810094,PASSAGER_DESCEND,P0094,B064,Ligne06,Centre-ville,,
1737532810095,PASSAGER_DESCEND,P0095,B065,Ligne06,Centre-ville,,
1737532810096,PASSAGER_DESCEND,P0096,B066,Ligne06,Centre-ville,,
1737532810097,PASSAGER_DESCEND,P0097,B067,Ligne06,Centre-ville,,
1737532810098,PASSAGER_DESCEND,P0098,B068,Ligne06,Centre-ville,,
1737532810099,PASSAGER_DESCEND,P0099,B069,Ligne06,Centre-ville,,
1737532810100,PASSAGER_DESCEND,P0100,B0610,Ligne06,Centre-ville,,
1737532810101,PASSAGER_DESCEND,P0101,B061,Ligne06,Centre-ville,,
1737532810102,PASSAGER_DESCEND,P0102,B062,Ligne06,Centre-ville,,
1737532810103,PASSAGER_DESCEND,P0103,B063,Ligne06,Centre-ville,,
1737532810104,PASSAGER_DESCEND,P0104,B064,Ligne06,Centre-ville,,
1737532810105,PASSAGER_DESCEND,P0105,B065,Ligne06,Centre-ville,,
1737532810106,PASSAGER_DESCEND,P0106,B066,Ligne06,Centre-ville,,
1737532810107,PASSAGER_DESCEND,P0107,B067,Ligne06,Centre-ville,,
1737532810108,PASSAGER_DESCEND,P0108,B068,Ligne06,Centre-ville,,
1737532810109,PASSAGER_DESCEND,P0109,B069,Ligne06,Centre-ville,,
1737532810110,PASSAGER_DESCEND,P0110,B0610,Ligne06,Centre-ville,,
1737532810111,PASSAGER_DESCEND,P0111,B061,Ligne06,Centre-ville,,
1737532810112,PASSAGER_DESCEND,P0112,B062,Ligne06,Centre-ville,,
1737532810113,PASSAGER_DESCEND,P0113,B063,Ligne06,Centre-ville,,
1737532810114,PASSAGER_DESCEND,P0114,B064,Ligne06,Centre-ville,,
1737532810115,PASSAGER_DESCEND,P0115,B065,Ligne06,Centre-ville,,
1737532810116,PASSAGER_DESCEND,P0116,B066,Ligne06,Centre-ville,,
1737532810117,PASSAGER_DESCEND,P0117,B067,Ligne06,Centre-ville,,
1737532810118,PASSAGER_DESCEND,P0118,B068,Ligne06,Centre-ville,,
1737532810119,PASSAGER_DESCEND,P0119,B069,Ligne06,Centre-ville,,
1737532810120,PASSAGER_DESCEND,P0120,B0610,Ligne06,Centre-ville,,
1737532810121,PASSAGER_DESCEND,P0121,B061,Ligne06,Centre-ville,,
1737532810122,PASSAGER_DESCEND,P0122,B062,Ligne06,Centre-ville,,
1737532810123,PASSAGER_DESCEND,P0123,B063,Ligne06,Centre-ville,,
1737532810124,PASSAGER_DESCEND,P0124,B064,Ligne06,Centre-ville,,
1737532810125,PASSAGER_DESCEND,P0125,B065,Ligne06,Centre-ville,,
1737532810126,PASSAGER_DESCEND,P0126,B066,Ligne06,Centre-ville,,
1737532810127,PASSAGER_DESCEND,P0127,B067,Ligne06,Centre-ville,,
1737532810128,PASSAGER_DESCEND,P0128,B068,Ligne06,Centre-ville,,
1737532810129,PASSAGER_DESCEND,P0129,B069,Ligne06,Centre-ville,,
1737532810130,PASSAGER_DESCEND,P0130,B0610,Ligne06,Centre-ville,,
1737532810131,PASSAGER_DESCEND,P0131,B061,Ligne06,Centre-ville,,
1737532810132,PASSAGER_DESCEND,P0132,B062,Ligne06,Centre-ville,,
1737532810133,PASSAGER_DESCEND,P0133,B063,Ligne06,Centre-ville,,
1737532810134,PASSAGER_DESCEND,P0134,B064,Ligne06,Centre-ville,,
1737532810135,PASSAGER_DESCEND,P0135,B065,Ligne06,Centre-ville,,
1737532810136,PASSAGER_DESCEND,P0136,B066,Ligne06,Centre-ville,,
1737532810137,PASSAGER_DESCEND,P0137,B067,Ligne06,Centre-ville,,
1737532810138,PASSAGER_DESCEND,P0138,B068,Ligne06,Centre-ville,,
1737532810139,PASSAGER_DESCEND,P0139,B069,Ligne06,Centre-ville,,
1737532810140,PASSAGER_DESCEND,P0140,B0610,Ligne06,Centre-ville,,
1737532810141,PASSAGER_DESCEND,P0141,B061,Ligne06,Centre-ville,,
1737532810142,PASSAGER_DESCEND,P0142,B062,Ligne06,Centre-ville,,
1737532810143,PASSAGER_DESCEND,P0143,B063,Ligne06,Centre-ville,,
1737532810144,PASSAGER_DESCEND,P0144,B064,Ligne06,Centre-ville,,
1737532810145,PASSAGER_DESCEND,P0145,B065,Ligne06,Centre-ville,,
1737532810146,PASSAGER_DESCEND,P0146,B066,Ligne06,Centre-ville,,
1737532810147,PASSAGER_DESCEND,P0147,B067,Ligne06,Centre-ville,,
1737532810148,PASSAGER_DESCEND,P0148,B068,Ligne06,Centre-ville,,
1737532810149,PASSAGER_DESCEND,P0149,B069,Ligne06,Centre-ville,,
1737532810150,PASSAGER_DESCEND,P0150,B0610,Ligne06,Centre-ville,,
